$ID,$ID_NAME,Icon,Link_Collections,Link_Cubes,Link_Maps,Link_Maps_Exploration,Link_Materials,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Link_Target,Name,Price,Tradability,Type
30514,R_TOP02_187,icon_item_shirts_misc3,,,,,"[{""Item"": 30514, ""Quantity"": 1}, {""Item"": 645618, ""Quantity"": 11}, {""Item"": 645733, ""Quantity"": 9}]",,[30514],,532187,Recipe - ベルニアモンキー レザーアーマー,0,TTTT,23
30515,R_HAND02_188,icon_item_gloves_misc3,,,,,"[{""Item"": 30515, ""Quantity"": 1}, {""Item"": 645651, ""Quantity"": 2}, {""Item"": 645392, ""Quantity"": 21}]",,[30515],,502188,Recipe - エルゴスグローブ,0,TTTT,23
30516,R_FOOT02_188,icon_item_boots_misc3,,,,,"[{""Item"": 30516, ""Quantity"": 1}, {""Item"": 645651, ""Quantity"": 2}, {""Item"": 645392, ""Quantity"": 21}]",,[30516],,512188,Recipe - エルゴスブーツ,0,TTTT,23
30517,R_LEG02_188,icon_item_pants_misc3,,,,,"[{""Item"": 30517, ""Quantity"": 1}, {""Item"": 645651, ""Quantity"": 1}, {""Item"": 645614, ""Quantity"": 16}]",,[30517],,522188,Recipe - エルゴスパンツ,0,TTTT,23
30518,R_TOP02_188,icon_item_shirts_misc3,,,,,"[{""Item"": 30518, ""Quantity"": 1}, {""Item"": 645651, ""Quantity"": 1}, {""Item"": 645614, ""Quantity"": 16}]",,[30518],,532188,Recipe - エルゴスローブ,0,TTTT,23
30519,R_HAND02_189,icon_item_gloves_misc3,,,,,"[{""Item"": 30519, ""Quantity"": 1}, {""Item"": 645654, ""Quantity"": 4}, {""Item"": 645442, ""Quantity"": 18}]",,[30519],,502189,Recipe - イヴレグローブ,0,TTTT,23
30520,R_FOOT02_189,icon_item_boots_misc3,,,,,"[{""Item"": 30520, ""Quantity"": 1}, {""Item"": 645654, ""Quantity"": 4}, {""Item"": 645442, ""Quantity"": 18}]",,[30520],,512189,Recipe - イヴレブーツ,0,TTTT,23
30521,R_LEG02_189,icon_item_pants_misc3,,,,,"[{""Item"": 30521, ""Quantity"": 1}, {""Item"": 645654, ""Quantity"": 5}, {""Item"": 645663, ""Quantity"": 7}]",,[30521],,522189,Recipe - イヴレパンツ,0,TTTT,23
30522,R_TOP02_189,icon_item_shirts_misc3,,,,,"[{""Item"": 30522, ""Quantity"": 1}, {""Item"": 645654, ""Quantity"": 5}, {""Item"": 645663, ""Quantity"": 7}]",,[30522],,532189,Recipe - イヴレアーマー,0,TTTT,23
30523,R_HAND02_190,icon_item_gloves_misc3,,,,,"[{""Item"": 30523, ""Quantity"": 1}, {""Item"": 645730, ""Quantity"": 2}, {""Item"": 645649, ""Quantity"": 11}]",,[30523],,502190,Recipe - グリナスガントレット,0,TTTT,23
30524,R_FOOT02_190,icon_item_boots_misc3,,,,,"[{""Item"": 30524, ""Quantity"": 1}, {""Item"": 645730, ""Quantity"": 2}, {""Item"": 645649, ""Quantity"": 11}]",,[30524],,512190,Recipe - グリナスグリーブ,0,TTTT,23
30525,R_LEG02_190,icon_item_pants_misc3,,,,,"[{""Item"": 30525, ""Quantity"": 1}, {""Item"": 645730, ""Quantity"": 3}, {""Item"": 645654, ""Quantity"": 5}]",,[30525],,522190,Recipe - グリナスレギンス,0,TTTT,23
30526,R_TOP02_190,icon_item_shirts_misc3,,,,,"[{""Item"": 30526, ""Quantity"": 1}, {""Item"": 645730, ""Quantity"": 3}, {""Item"": 645654, ""Quantity"": 5}]",,[30526],,532190,Recipe - グリナスアーマー,0,TTTT,23
30527,R_HAND03_114,icon_item_gloves_misc4,,"[642913, 642921]",,,"[{""Item"": 30527, ""Quantity"": 1}, {""Item"": 30489, ""Quantity"": 8}, {""Item"": 645645, ""Quantity"": 12}, {""Item"": 645651, ""Quantity"": 40}]",,[30527],,503114,Recipe - ヴィルトーヴグローブ,0,TTTT,23
30528,R_FOOT03_114,icon_item_boots_misc4,,"[642913, 642921]",,,"[{""Item"": 30528, ""Quantity"": 1}, {""Item"": 30490, ""Quantity"": 8}, {""Item"": 645645, ""Quantity"": 13}, {""Item"": 645649, ""Quantity"": 29}]",,[30528],,513114,Recipe - ヴィルトーヴブーツ,0,TTTT,23
30529,R_LEG03_114,icon_item_pants_misc4,,"[642913, 642921]",,,"[{""Item"": 30529, ""Quantity"": 1}, {""Item"": 30491, ""Quantity"": 8}, {""Item"": 645648, ""Quantity"": 18}, {""Item"": 645654, ""Quantity"": 11}]",,[30529],,523114,Recipe - ヴィルトーヴパンツ,0,TTTT,23
30530,R_TOP03_114,icon_item_shirts_misc4,,"[642913, 642921]",,,"[{""Item"": 30530, ""Quantity"": 1}, {""Item"": 30492, ""Quantity"": 8}, {""Item"": 645648, ""Quantity"": 20}, {""Item"": 645654, ""Quantity"": 13}]",,[30530],,533114,Recipe - ヴィルトーヴローブ,0,TTTT,23
30531,R_HAND03_115,icon_item_gloves_misc4,,"[642913, 642921]",,,"[{""Item"": 30531, ""Quantity"": 1}, {""Item"": 30493, ""Quantity"": 8}, {""Item"": 645442, ""Quantity"": 68}, {""Item"": 645465, ""Quantity"": 64}]",,[30531],,503115,Recipe - ヴィルトーヴレザーグローブ,0,TTTT,23
30532,R_FOOT03_115,icon_item_boots_misc4,,"[642913, 642921]",,,"[{""Item"": 30532, ""Quantity"": 1}, {""Item"": 30494, ""Quantity"": 8}, {""Item"": 645442, ""Quantity"": 71}, {""Item"": 645225, ""Quantity"": 79}]",,[30532],,513115,Recipe - ヴィルトーヴレザーブーツ,0,TTTT,23
30533,R_LEG03_115,icon_item_pants_misc4,,"[642913, 642921]",,,"[{""Item"": 30533, ""Quantity"": 1}, {""Item"": 30495, ""Quantity"": 8}, {""Item"": 645654, ""Quantity"": 6}, {""Item"": 645650, ""Quantity"": 34}]",,[30533],,523115,Recipe - ヴィルトーヴレザーパンツ,0,TTTT,23
30534,R_TOP03_115,icon_item_shirts_misc4,,"[642913, 642921]",,,"[{""Item"": 30534, ""Quantity"": 1}, {""Item"": 30496, ""Quantity"": 8}, {""Item"": 645654, ""Quantity"": 7}, {""Item"": 645650, ""Quantity"": 30}]",,[30534],,533115,Recipe - ヴィルトーヴレザーローブ,0,TTTT,23
30535,R_HAND03_116,icon_item_gloves_misc4,,"[642913, 642921]",,,"[{""Item"": 30535, ""Quantity"": 1}, {""Item"": 30497, ""Quantity"": 8}, {""Item"": 645646, ""Quantity"": 17}, {""Item"": 645663, ""Quantity"": 24}]",,[30535],,503116,Recipe - ヴィルトーヴプレートグローブ,0,TTTT,23
30536,R_FOOT03_116,icon_item_boots_misc4,,"[642913, 642921]",,,"[{""Item"": 30536, ""Quantity"": 1}, {""Item"": 30498, ""Quantity"": 8}, {""Item"": 645646, ""Quantity"": 19}, {""Item"": 645664, ""Quantity"": 117}]",,[30536],,513116,Recipe - ヴィルトーヴプレートブーツ,0,TTTT,23
30537,R_LEG03_116,icon_item_pants_misc4,,"[642913, 642921]",,,"[{""Item"": 30537, ""Quantity"": 1}, {""Item"": 30499, ""Quantity"": 8}, {""Item"": 645729, ""Quantity"": 49}, {""Item"": 645392, ""Quantity"": 52}]",,[30537],,523116,Recipe - ヴィルトーヴプレートパンツ,0,TTTT,23
30538,R_TOP03_116,icon_item_shirts_misc4,,"[642913, 642921]",,,"[{""Item"": 30538, ""Quantity"": 1}, {""Item"": 30500, ""Quantity"": 8}, {""Item"": 645729, ""Quantity"": 53}, {""Item"": 645671, ""Quantity"": 5}]",,[30538],,533116,Recipe - ヴィルトーヴプレートローブ,0,TTTT,23
30539,R_HAND01_201,icon_item_gloves_misc1,,,,,"[{""Item"": 30539, ""Quantity"": 1}, {""Item"": 645657, ""Quantity"": 11}, {""Item"": 645654, ""Quantity"": 7}, {""Item"": 645213, ""Quantity"": 11}]",,[30539],,501201,Recipe - スマッシュガントレット,0,TTTT,23
30540,R_HAND01_202,icon_item_gloves_misc1,,,,,"[{""Item"": 30540, ""Quantity"": 1}, {""Item"": 645657, ""Quantity"": 11}, {""Item"": 645654, ""Quantity"": 7}, {""Item"": 645481, ""Quantity"": 11}]",,[30540],,501202,Recipe - スラッシュガントレット,0,TTTT,23
30541,R_HAND02_203,icon_item_gloves_misc3,,,,,"[{""Item"": 30541, ""Quantity"": 1}, {""Item"": 501201, ""Quantity"": 1}, {""Item"": 645237, ""Quantity"": 16}, {""Item"": 645601, ""Quantity"": 3}]",,"[30541, 30547]",,502203,Recipe - オグマガントレット,0,TTTT,23
30542,R_HAND02_204,icon_item_gloves_misc3,,,,,"[{""Item"": 30542, ""Quantity"": 1}, {""Item"": 501202, ""Quantity"": 1}, {""Item"": 645237, ""Quantity"": 16}, {""Item"": 645601, ""Quantity"": 3}]",,"[30542, 30548]",,502204,Recipe - デモナスガントレット,0,TTTT,23
30543,R_FOOT01_201,icon_item_boots_misc1,,,,,"[{""Item"": 30543, ""Quantity"": 1}, {""Item"": 645657, ""Quantity"": 11}, {""Item"": 645654, ""Quantity"": 7}, {""Item"": 645213, ""Quantity"": 11}]",,[30543],,511201,Recipe - グレイティスグリーブ,0,TTTT,23
30544,R_FOOT01_202,icon_item_boots_misc1,,,,,"[{""Item"": 30544, ""Quantity"": 1}, {""Item"": 645657, ""Quantity"": 11}, {""Item"": 645654, ""Quantity"": 7}, {""Item"": 645481, ""Quantity"": 11}]",,[30544],,511202,Recipe - コボスグリーブ,0,TTTT,23
30545,R_FOOT02_203,icon_item_boots_misc3,,,,,"[{""Item"": 30545, ""Quantity"": 1}, {""Item"": 511201, ""Quantity"": 1}, {""Item"": 645237, ""Quantity"": 16}, {""Item"": 645601, ""Quantity"": 3}]",,"[30545, 30549]",,512203,Recipe - スーペリアグレイティスグリーブ,0,TTTT,23
30546,R_FOOT02_204,icon_item_boots_misc3,,,,,"[{""Item"": 30546, ""Quantity"": 1}, {""Item"": 511202, ""Quantity"": 1}, {""Item"": 645237, ""Quantity"": 16}, {""Item"": 645601, ""Quantity"": 3}]",,"[30546, 30550]",,512204,Recipe - スーペリアコボスグリーブ,0,TTTT,23
30547,R_HAND03_201,icon_item_gloves_misc4,,,,,"[{""Item"": 30547, ""Quantity"": 1}, {""Item"": 502203, ""Quantity"": 1}, {""Item"": 30541, ""Quantity"": 4}, {""Item"": 649012, ""Quantity"": 5}, {""Item"": 645694, ""Quantity"": 11}]",,[30547],,503201,Recipe - スウィップオグマガントレット,0,TTTT,23
30548,R_HAND03_202,icon_item_gloves_misc4,,,,,"[{""Item"": 30548, ""Quantity"": 1}, {""Item"": 502204, ""Quantity"": 1}, {""Item"": 30542, ""Quantity"": 4}, {""Item"": 649013, ""Quantity"": 5}, {""Item"": 645694, ""Quantity"": 11}]",,[30548],,503202,Recipe - デブリンガントレット,0,TTTT,23
30549,R_FOOT03_201,icon_item_boots_misc4,,,,,"[{""Item"": 30549, ""Quantity"": 1}, {""Item"": 512203, ""Quantity"": 1}, {""Item"": 30545, ""Quantity"": 4}, {""Item"": 649012, ""Quantity"": 5}, {""Item"": 645694, ""Quantity"": 11}]",,[30549],,513201,Recipe - シーリープレートブーツ,0,TTTT,23
30550,R_FOOT03_202,icon_item_boots_misc4,,,,,"[{""Item"": 30550, ""Quantity"": 1}, {""Item"": 512204, ""Quantity"": 1}, {""Item"": 30546, ""Quantity"": 4}, {""Item"": 649013, ""Quantity"": 5}, {""Item"": 645694, ""Quantity"": 11}]",,[30550],,513202,Recipe - シェイドグリーブ,0,TTTT,23
30551,R_TOP04_133,icon_item_shirts_misc5,,,,,"[{""Item"": 30551, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649026, ""Quantity"": 30}, {""Item"": 649025, ""Quantity"": 150}, {""Item"": 646063, ""Quantity"": 43}]",,[30551],,534133,Recipe - ライタスローブ,0,TTTT,23
30552,R_TOP04_134,icon_item_shirts_misc5,,,,,"[{""Item"": 30552, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649026, ""Quantity"": 30}, {""Item"": 649025, ""Quantity"": 150}, {""Item"": 646061, ""Quantity"": 43}]",,[30552],,534134,Recipe - ピエタスレザーアーマー,0,TTTT,23
30553,R_TOP04_135,icon_item_shirts_misc5,,,,,"[{""Item"": 30553, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649026, ""Quantity"": 30}, {""Item"": 649025, ""Quantity"": 150}, {""Item"": 646062, ""Quantity"": 43}]",,[30553],,534135,Recipe - アウスラプレートアーマー,0,TTTT,23
30554,R_LEG04_133,icon_item_pants_misc5,,,,,"[{""Item"": 30554, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649026, ""Quantity"": 30}, {""Item"": 649025, ""Quantity"": 150}, {""Item"": 646063, ""Quantity"": 43}]",,[30554],,524133,Recipe - ライタスパンツ,0,TTTT,23
30555,R_LEG04_134,icon_item_pants_misc5,,,,,"[{""Item"": 30555, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649026, ""Quantity"": 30}, {""Item"": 649025, ""Quantity"": 150}, {""Item"": 646061, ""Quantity"": 43}]",,[30555],,524134,Recipe - ピエタスレザーパンツ,0,TTTT,23
30556,R_LEG04_135,icon_item_pants_misc5,,,,,"[{""Item"": 30556, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649026, ""Quantity"": 30}, {""Item"": 649025, ""Quantity"": 150}, {""Item"": 646062, ""Quantity"": 43}]",,[30556],,524135,Recipe - アウスラプレートパンツ,0,TTTT,23
30557,R_FOOT04_136,icon_item_boots_misc5,,,,,"[{""Item"": 30557, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649026, ""Quantity"": 30}, {""Item"": 649025, ""Quantity"": 150}, {""Item"": 646063, ""Quantity"": 43}]",,[30557],,514136,Recipe - ライタスブーツ,0,TTTT,23
30558,R_FOOT04_137,icon_item_boots_misc5,,,,,"[{""Item"": 30558, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649026, ""Quantity"": 30}, {""Item"": 649025, ""Quantity"": 150}, {""Item"": 646061, ""Quantity"": 43}]",,[30558],,514137,Recipe - ピエタスレザーブーツ,0,TTTT,23
30559,R_FOOT04_138,icon_item_boots_misc5,,,,,"[{""Item"": 30559, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649026, ""Quantity"": 30}, {""Item"": 649025, ""Quantity"": 150}, {""Item"": 646062, ""Quantity"": 43}]",,[30559],,514138,Recipe - アウスラグリーブ,0,TTTT,23
30560,R_HAND04_134,icon_item_gloves_misc5,,,,,"[{""Item"": 30560, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649026, ""Quantity"": 30}, {""Item"": 649025, ""Quantity"": 150}, {""Item"": 646063, ""Quantity"": 43}]",,[30560],,504134,Recipe - ライタスグローブ,0,TTTT,23
30561,R_HAND04_135,icon_item_gloves_misc5,,,,,"[{""Item"": 30561, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649026, ""Quantity"": 30}, {""Item"": 649025, ""Quantity"": 150}, {""Item"": 646061, ""Quantity"": 43}]",,[30561],,504135,Recipe - ピエタスレザーグローブ,0,TTTT,23
30562,R_HAND04_136,icon_item_gloves_misc5,,,,,"[{""Item"": 30562, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 649026, ""Quantity"": 30}, {""Item"": 649025, ""Quantity"": 150}, {""Item"": 646062, ""Quantity"": 43}]",,[30562],,504136,Recipe - アウスラガントレット,0,TTTT,23
30563,R_TOP04_139,icon_item_shirts_misc5,,[642934],,,"[{""Item"": 30563, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 647006, ""Quantity"": 65}, {""Item"": 649004, ""Quantity"": 104}, {""Item"": 649026, ""Quantity"": 84}]",,[30563],,534139,Recipe - イグナスローブ,0,TTTT,23
30564,R_TOP04_140,icon_item_shirts_misc5,,[642934],,,"[{""Item"": 30564, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 647000, ""Quantity"": 65}, {""Item"": 649216, ""Quantity"": 104}, {""Item"": 649026, ""Quantity"": 84}]",,[30564],,534140,Recipe - イグナスレザーアーマー,0,TTTT,23
30565,R_TOP04_141,icon_item_shirts_misc5,,[642934],,,"[{""Item"": 30565, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 647002, ""Quantity"": 65}, {""Item"": 649216, ""Quantity"": 104}, {""Item"": 649026, ""Quantity"": 84}]",,[30565],,534141,Recipe - イグナスプレートアーマー,0,TTTT,23
30566,R_LEG04_139,icon_item_pants_misc5,,[642934],,,"[{""Item"": 30566, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 647003, ""Quantity"": 65}, {""Item"": 649004, ""Quantity"": 104}, {""Item"": 649026, ""Quantity"": 84}]",,[30566],,524139,Recipe - イグナスパンツ,0,TTTT,23
30567,R_LEG04_140,icon_item_pants_misc5,,[642934],,,"[{""Item"": 30567, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 647005, ""Quantity"": 65}, {""Item"": 649004, ""Quantity"": 104}, {""Item"": 649026, ""Quantity"": 84}]",,[30567],,524140,Recipe - イグナスレザーパンツ,0,TTTT,23
30568,R_LEG04_141,icon_item_pants_misc5,,[642934],,,"[{""Item"": 30568, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 647000, ""Quantity"": 65}, {""Item"": 649216, ""Quantity"": 104}, {""Item"": 649026, ""Quantity"": 84}]",,[30568],,524141,Recipe - イグナスプレートパンツ,0,TTTT,23
30569,R_HAND04_140,icon_item_gloves_misc5,,[642934],,,"[{""Item"": 30569, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 647009, ""Quantity"": 65}, {""Item"": 649004, ""Quantity"": 104}, {""Item"": 649026, ""Quantity"": 84}]",,[30569],,504141,Recipe - イグナスグローブ,0,TTTT,23
30570,R_HAND04_141,icon_item_gloves_misc5,,[642934],,,"[{""Item"": 30570, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 647002, ""Quantity"": 65}, {""Item"": 649216, ""Quantity"": 104}, {""Item"": 649026, ""Quantity"": 84}]",,[30570],,504142,Recipe - イグナスレザーグローブ,0,TTTT,23
30571,R_HAND04_142,icon_item_gloves_misc5,,[642934],,,"[{""Item"": 30571, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 647009, ""Quantity"": 65}, {""Item"": 649004, ""Quantity"": 104}, {""Item"": 649026, ""Quantity"": 84}]",,[30571],,504143,Recipe - イグナスプレートガントレット,0,TTTT,23
30572,R_FOOT04_139,icon_item_boots_misc5,,[642934],,,"[{""Item"": 30572, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 647002, ""Quantity"": 65}, {""Item"": 649216, ""Quantity"": 104}, {""Item"": 649026, ""Quantity"": 84}]",,[30572],,514139,Recipe - イグナスブーツ,0,TTTT,23
30573,R_FOOT04_140,icon_item_boots_misc5,,[642934],,,"[{""Item"": 30573, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 647009, ""Quantity"": 65}, {""Item"": 649004, ""Quantity"": 104}, {""Item"": 649026, ""Quantity"": 84}]",,[30573],,514140,Recipe - イグナスレザーブーツ,0,TTTT,23
30574,R_FOOT04_141,icon_item_boots_misc5,,[642934],,,"[{""Item"": 30574, ""Quantity"": 1}, {""Item"": 649014, ""Quantity"": 2}, {""Item"": 647001, ""Quantity"": 65}, {""Item"": 649216, ""Quantity"": 104}, {""Item"": 649026, ""Quantity"": 84}]",,[30574],,514141,Recipe - イグナスグリーブ,0,TTTT,23
31005,R_SHD01_105,icon_item_shirts_misc1,,,,,"[{""Item"": 31005, ""Quantity"": 1}, {""Item"": 645165, ""Quantity"": 6}, {""Item"": 645432, ""Quantity"": 5}]",,[31005],,221105,Recipe - ラウンドシールド,0,TTTT,23
31006,R_SHD01_106,icon_item_shirts_misc1,[642134],,,,"[{""Item"": 31006, ""Quantity"": 1}, {""Item"": 221104, ""Quantity"": 1}, {""Item"": 645162, ""Quantity"": 6}]",,[31006],,221106,Recipe - スチールカイトシールド,0,TTTT,23
31008,R_SHD01_108,icon_item_shirts_misc1,,,,,"[{""Item"": 31008, ""Quantity"": 1}, {""Item"": 645180, ""Quantity"": 10}, {""Item"": 645428, ""Quantity"": 5}]",,[31008],,221108,Recipe - マーセナリーシールド,0,TTTT,23
31009,R_SHD02_101,icon_item_shirts_misc3,,,,,"[{""Item"": 31009, ""Quantity"": 1}, {""Item"": 645118, ""Quantity"": 3}, {""Item"": 645122, ""Quantity"": 4}]",,[31009],,222101,Recipe - ブラックウッドシールド,0,TTTT,23
31010,R_SHD02_102,icon_item_shirts_misc3,,,,,"[{""Item"": 31010, ""Quantity"": 1}, {""Item"": 645344, ""Quantity"": 4}]",,[31010],,222102,Recipe - オークシールド,0,TTTT,23
31011,R_SHD02_103,icon_item_shirts_misc3,,,,,"[{""Item"": 31011, ""Quantity"": 1}, {""Item"": 645333, ""Quantity"": 3}, {""Item"": 645134, ""Quantity"": 4}]",,[31011],,222103,Recipe - サベージシールド,0,TTTT,23
31012,R_SHD02_104,icon_item_shirts_misc3,,,,,"[{""Item"": 31012, ""Quantity"": 1}, {""Item"": 645451, ""Quantity"": 3}, {""Item"": 645159, ""Quantity"": 4}, {""Item"": 645403, ""Quantity"": 2}]",,[31012],,222104,Recipe - ザリアカイトシールド,0,TTTT,23
31013,R_SHD02_105,icon_item_shirts_misc3,,,,,"[{""Item"": 31013, ""Quantity"": 1}, {""Item"": 221104, ""Quantity"": 1}, {""Item"": 649002, ""Quantity"": 10}]",,[31013],,222105,Recipe - スーペリアカイトシールド,0,TTTT,23
31014,R_SHD02_106,icon_item_shirts_misc3,,,,,"[{""Item"": 31014, ""Quantity"": 1}, {""Item"": 645482, ""Quantity"": 1}, {""Item"": 645221, ""Quantity"": 3}]",,[31014],,222106,Recipe - ビードシールド,0,TTTT,23
31015,R_SHD02_107,icon_item_shirts_misc3,,,,,"[{""Item"": 31015, ""Quantity"": 1}, {""Item"": 645240, ""Quantity"": 5}, {""Item"": 645192, ""Quantity"": 6}, {""Item"": 645427, ""Quantity"": 1}]",,[31015],,222107,Recipe - サークルガード,0,TTTT,23
31016,R_SHD02_108,icon_item_shirts_misc3,,,,,"[{""Item"": 31016, ""Quantity"": 1}, {""Item"": 645389, ""Quantity"": 3}]",,[31016],,222108,Recipe - ルーダスシールド,0,TTTT,23
31017,R_SHD03_101,icon_item_shirts_misc4,,,,,"[{""Item"": 31017, ""Quantity"": 1}, {""Item"": 645320, ""Quantity"": 18}, {""Item"": 645579, ""Quantity"": 25}, {""Item"": 649203, ""Quantity"": 2}]",,[31017],,223101,Recipe - ウォールガード,0,TTTT,23
31018,R_SHD03_102,icon_item_shirts_misc4,,,,,"[{""Item"": 31018, ""Quantity"": 1}, {""Item"": 222103, ""Quantity"": 1}, {""Item"": 649006, ""Quantity"": 1}]",,[31018],,223102,Recipe - フォートレス,0,TTTT,23
31019,R_SHD03_103,icon_item_shirts_misc4,,"[642907, 642918]",,,"[{""Item"": 31019, ""Quantity"": 1}, {""Item"": 221112, ""Quantity"": 1}, {""Item"": 645410, ""Quantity"": 15}, {""Item"": 643504, ""Quantity"": 1}]",,[31019],,223103,Recipe - ビートルバック,0,TTTT,23
31020,R_SHD04_101,icon_item_shirts_misc5,,,,,"[{""Item"": 31020, ""Quantity"": 1}, {""Item"": 649216, ""Quantity"": 1}, {""Item"": 649207, ""Quantity"": 6}, {""Item"": 643504, ""Quantity"": 1}]",,[31020],,224101,Recipe - セイジウォール,0,TTTT,23
31021,R_SHD04_102,icon_item_shirts_misc5,,"[642902, 642908, 642920]",,,"[{""Item"": 31021, ""Quantity"": 1}, {""Item"": 222107, ""Quantity"": 1}, {""Item"": 645601, ""Quantity"": 17}, {""Item"": 649004, ""Quantity"": 3}]",,[31021],,224102,Recipe - アイアース,0,TTTT,23
31026,R_SHD01_113,icon_item_shirts_misc1,,,,,"[{""Item"": 31026, ""Quantity"": 1}, {""Item"": 645397, ""Quantity"": 11}, {""Item"": 645427, ""Quantity"": 13}]",,[31026],,221113,Recipe - スカラップシールド,0,TTTT,23
31027,R_SHD01_114,icon_item_shirts_misc1,,,,,"[{""Item"": 31027, ""Quantity"": 1}, {""Item"": 645460, ""Quantity"": 3}, {""Item"": 645216, ""Quantity"": 2}]",,[31027],,221114,Recipe - ペルタシールド,0,TTTT,23
